tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
568540843323338752,negative,1.0,Customer Service Issue,0.3597,United,,morrisls,,0,@united care less about the person - although he walked away while I was complaining.  A man at 10p at LAX club.  More.....,,2015-02-19 14:41:14 -0800,,Quito
568639956622512128,negative,1.0,Bad Flight,0.6632,Southwest,,dotcomjohn,,0,@SouthwestAir turned my non-stop flight between Laguardia/dal into a 1 stop in STL. WTH? I'm thinking some sorta comp is in order? REALLY?,,2015-02-19 21:15:05 -0800,,
568893685397483522,negative,1.0,Late Flight,1.0,Southwest,,NGottesman,,0,@SouthwestAir heyo! What is causing flight 1836 ewr to hou to be delayed?,,2015-02-20 14:03:18 -0800,"BRKLYN, NY",Central Time (US & Canada)
569605928636407808,neutral,0.6393,,0.0,American,,SmithsAreRare,,0,@AmericanAir On flt 1627 from DFW to FAT on 2/23 and it was 86'd. Can you rebook me on the 1359 flight tonight? Can't get through on phone.,,2015-02-22 13:13:30 -0800,L-Town,Central Time (US & Canada)
568511474580066304,negative,1.0,Flight Booking Problems,0.6725,Virgin America,,richeyvicious,,0,@VirginAmerica I am deeply disappointed that your birthday promo was not applied to a trip I booked mere days before I received the email,,2015-02-19 12:44:32 -0800,"LES, NYC",
568877993453420544,negative,0.6639,Late Flight,0.3706,United,,LRuns4Cupcakes,,0,"@united Nope, still sitting at the gate!",,2015-02-20 13:00:57 -0800,NY,
570303720308809728,negative,1.0,Customer Service Issue,1.0,US Airways,,jhazelnut,,0,@USAirways I've been on hold to change a date on a ticket for over 3 hours. Can someone please assist me? Unacceptable.,,2015-02-24 11:26:17 -0800,,
569641551116177409,positive,1.0,,,American,,TreyWheelerCEO,,0,@AmericanAir Thank you! You will see me :),"[0.0, 0.0]",2015-02-22 15:35:03 -0800,"Lima, OH",Eastern Time (US & Canada)
569921913667104768,negative,0.6875,Bad Flight,0.6875,Delta,,jsstone75,,0,@JetBlue what else on this plane is duct-taped?? #ohboy #shouldigetoutandpush #airplane #flying… http://t.co/R9ZsVzuRLw,,2015-02-23 10:09:07 -0800,nyc,
569634077571051521,positive,1.0,,,American,,benkohl,,0,@AmericanAir Flight attendant #YeseniaHernandez provided excellent service among peculiar conditions throughout the day ✈ :-),,2015-02-22 15:05:22 -0800,"Manhattan, Kansas",Central Time (US & Canada)
569779173461336065,negative,1.0,Late Flight,0.6909,Southwest,,jhoblitt,,0,@SouthwestAir you got me home over an hour and a half Late Flight but at least my baggage was delivered soaking wet,,2015-02-23 00:41:55 -0800,"Tucson, AZ",Arizona
569391350879137792,negative,1.0,Flight Attendant Complaints,0.6678,US Airways,,msbean,,0,@USAirways abandoned 40 Boston bound fliers...someone in management needs to #saveface and #showup,"[39.87631844, -75.24302471]",2015-02-21 23:00:51 -0800,,
568193603954085888,positive,0.649,,0.0,Southwest,,syrahminush,,0,"@SouthwestAir woohoo that just made my day. I looked and just couldn't find that, thank you!",,2015-02-18 15:41:26 -0800,"Bay Area, California",Pacific Time (US & Canada)
567933117610074113,negative,1.0,longlines,0.3633,Southwest,,ebennettr,,0,@SouthwestAir 75 minutes and still waiting for skis to be unloaded. You should be ashamed. It's 1:30 in the morning.,,2015-02-17 22:26:21 -0800,,Atlantic Time (Canada)
568611514711552000,neutral,1.0,,,United,,zZzTeHzZz,,0,@united What happens on 9:11 a.m. of 9/11 2spooky 4me m8 such spook much scare,,2015-02-19 19:22:04 -0800,,Central Time (US & Canada)
569497791623512065,negative,0.6518,Can't Tell,0.6518,Delta,,sylvie75015,,0,@JetBlue ok we got as far as Atlantic City due to JFK being closed. Can you get us to HPN or LGA?? Please?,,2015-02-22 06:03:48 -0800,"Larchmont, New York",Eastern Time (US & Canada)
570169851156701185,negative,1.0,Customer Service Issue,0.68,American,,queenwitchiepoo,,0,@AmericanAir I'm trying to choose my seats but every time I go to the next flight I get system error,,2015-02-24 02:34:20 -0800,Syd.,Sydney
569594973949206529,negative,1.0,Lost Luggage,1.0,US Airways,,spartanbride,,0,@USAirways @united each says the other has my luggage. On hold almost 3.5 hrs with @USAirways. @united hung up 3x. http://t.co/dr5oCtp1DY,,2015-02-22 12:29:59 -0800,"Leesburg, VA",
570212842206580736,negative,1.0,Lost Luggage,1.0,American,,caprisuncerys,,0,@AmericanAir I lost my (basket) ballbag on your plane,,2015-02-24 05:25:10 -0800,Middle earth ,Casablanca
569585827019399168,neutral,1.0,,,Delta,,canolibean,,0,@JetBlue I usually do-but I didn't make the Flight Booking Problems this time-that'll teach me! Yea I have that going for me at least haha,,2015-02-22 11:53:38 -0800,the burg nj,
568276831134191618,negative,1.0,Customer Service Issue,1.0,US Airways,,Gregg_Silver,,0,@USAirways I waited on hold for too long. I shouldn't have to wait on hold forever when I never received a confirm. in the 1st place #help,,2015-02-18 21:12:09 -0800,,Quito
569157073906176000,positive,1.0,,,Delta,,RachelLCoppola,,0,@JetBlue oh definitely. I kind of only fly JetBlue.,,2015-02-21 07:29:55 -0800,LA & Boston,Eastern Time (US & Canada)
569642526065471488,negative,1.0,Customer Service Issue,0.3482,US Airways,,MadameMoodle,,0,@USAirways 2nd February in a row- stranded us when we try to return from Cancun! No contact info- no way to rebook! #badcustomerservice,"[21.15192481, -86.82441431]",2015-02-22 15:38:56 -0800,"Sacramento, CA 95864",Pacific Time (US & Canada)
569634454924357632,negative,1.0,Customer Service Issue,0.6664,American,,jadedhippie09,,0,"@AmericanAir while I'm sensitive to this fact, I don't believe that warrants poor service. A little help &amp; compassion goes a long way.",,2015-02-22 15:06:52 -0800,,
569190933297807360,negative,1.0,Customer Service Issue,0.6552,Delta,,kaitlynrosati,,0,"@JetBlue that I missed my flight. I had to book this flight extremely last minute due to a family death, there's no excuse for attitude in",,2015-02-21 09:44:28 -0800,CONCRETE JUNGLE,Pacific Time (US & Canada)
568562718854111233,negative,1.0,Can't Tell,0.3608,United,,AlexandraLeahP,,0,@united flight was too heavy so had to fly BACK to Palm Springs (after being in the air for 30 mins),,2015-02-19 16:08:10 -0800,,
569464183374385152,negative,1.0,Customer Service Issue,1.0,US Airways,,AdrianMartinG15,,0,@USAirways 4 hours on hold to change a Cancelled Flightled flight. Completely unacceptable!!!,,2015-02-22 03:50:16 -0800,,
568788141236199424,negative,1.0,Customer Service Issue,1.0,US Airways,,jmspool,,0,"@USAirways No. Just felt that you could do better in making the emails feel a little less of “We don’t care. We’re automated.""",,2015-02-20 07:03:55 -0800,"42.635976,-71.164046",Eastern Time (US & Canada)
569679450750750720,negative,1.0,Customer Service Issue,0.6667,US Airways,,SmileyNthahood,,0,"I've been trying to set up my phone interview for days, and hoping the position won't be filled because the link doesn't work. @USAirways",,2015-02-22 18:05:39 -0800,,Pacific Time (US & Canada)
568490964173627393,negative,0.6885,Bad Flight,0.3505,US Airways,,EmmaTyrer,,0,@USAirways You will be hearing a lot more from me instead of your feedback when I get back home.,,2015-02-19 11:23:02 -0800,"Liverpool, UK",London
568140850963881984,negative,1.0,Lost Luggage,0.6733,United,,prof_west,,0,"@united Thanks, but not so much the missing bag as the nonexistent staff at this apparent remote outpost (busy airport for city of ~1M).",,2015-02-18 12:11:49 -0800,"Edmonton, Alberta, Canada",Mountain Time (US & Canada)
568048515932426241,negative,1.0,longlines,0.6838,United,,OwlyJulie,,0,"@united I'm checked in, agent wouldn't tag my bags at 7am. Now I'm standing in line hell.",,2015-02-18 06:04:54 -0800,"Ottawa, Canada",Eastern Time (US & Canada)
569168884798005248,negative,1.0,Customer Service Issue,1.0,United,,les_gingem,,0,@united Was just hung up on by customer service after waiting 30 min on hold...guess that vacation's not happening? Website wasn't working.,,2015-02-21 08:16:51 -0800,,
570222445971382273,neutral,1.0,,,American,,WhatSarahSayzz,,0,@AmericanAir I know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours? 🙏,,2015-02-24 06:03:19 -0800,,Pacific Time (US & Canada)
569660864653099009,negative,1.0,Cancelled Flight,1.0,Southwest,,rebaabq,,0,@SouthwestAir sitting in Newark because flight 4179 was Cancelled Flightled for no apparent reason.  All I was told was sorry after 2.5 hrs waiting,,2015-02-22 16:51:48 -0800,,
568966330315091968,negative,1.0,Late Flight,1.0,US Airways,,RTriplette,,0,@USAirways flight #3797 treatment of passengers has been atrocious - over 2 hours delay only to now deplane and given no direction,,2015-02-20 18:51:58 -0800,DC - SF - NC - MA,
569607287867883520,negative,1.0,Customer Service Issue,0.6771,US Airways,,MityaFerenetz,,0,"@USAirways 6 hours, no agent. Should I keep waiting?",,2015-02-22 13:18:54 -0800,,Atlantic Time (Canada)
569273409252827137,negative,1.0,Lost Luggage,1.0,Southwest,,nealmo,,0,@SouthwestAir 3 + hrs w/out bags being returned to us after flight 2464 Cancelled Flightled. Maybe put a couple people on it?,,2015-02-21 15:12:12 -0800,,Central Time (US & Canada)
569692064511692801,negative,1.0,Late Flight,1.0,American,,mbranch909,,0,@AmericanAir finally made it to chicago - 13 hours Late Flight.  Did get a $12 food voucher for my wait.about $1per/hr. Never again. Good bye.,,2015-02-22 18:55:47 -0800,,
570046633418891264,negative,1.0,Late Flight,0.7192,American,,vickyyp__,,0,@AmericanAir I was suppose to be in FL 4 hours ago. And I'm not. I've been waiting for hours this is just ridiculous,"[41.95627333, -87.87860345]",2015-02-23 18:24:43 -0800,,Alaska
568181877560852481,neutral,0.6863,,,Southwest,,TifffyHuang,,0,@SouthwestAir just DMed you guys!!! 😁😁😁😁,,2015-02-18 14:54:50 -0800,,
567802808876158976,negative,1.0,Customer Service Issue,1.0,US Airways,,MeghanTeeth,,0,@USAirways how are you even still in business? i have been trying to call for hours. this is pathetic.,,2015-02-17 13:48:33 -0800,,Central Time (US & Canada)
569522534724403201,negative,1.0,Customer Service Issue,1.0,US Airways,,clarkhook,,0,@USAirways what is the expected wait time to speak to someone via 800 number?,,2015-02-22 07:42:08 -0800,"Franklin, TN",Eastern Time (US & Canada)
570184535507210241,positive,1.0,,,American,,GREATNESSEOA,,0,"@AmericanAir @USAirways Statement wasn't sent yesterday like Jeanine said. After I even called last night as well. Again, excellent service",,2015-02-24 03:32:41 -0800,McKinney TX,
569238749802074113,neutral,0.672,,,Delta,,RozFortuna,,0,"@JetBlue Thanks, it's for next weekend though so my guess is it will only go higher.",,2015-02-21 12:54:28 -0800,Mannahatta,Eastern Time (US & Canada)
569185594095509504,negative,1.0,Bad Flight,0.6787,United,,iamlaurencard,,1,.@united too much info to share via tweet. Please send me your name and contact info. Happy to supply you with images and CS rep names.,,2015-02-21 09:23:15 -0800,"Aliso Viejo, CA",Pacific Time (US & Canada)
570267544906555393,neutral,1.0,,,Delta,,b_econ,,0,@JetBlue are @AskAmex Amex Plat holders provided access or a credit in the Airspace Lounge in JKF?,,2015-02-24 09:02:32 -0800,,
569956742122983424,negative,1.0,Customer Service Issue,1.0,American,,elwoodblues77,,0,@AmericanAir will do on another airline that's more accommodating of its customers. Unable to simply change passengers with notice is simply,,2015-02-23 12:27:31 -0800,Dallas,
568166478572204032,negative,1.0,Bad Flight,0.6836,US Airways,,MelaniePanton,,0,"@USAirways to CLT from JFK nasty planes, dirty seats &amp; floors, rude flight attendants- hopefully AA can get you cleaned up #disgusting #vile",,2015-02-18 13:53:39 -0800,"New York, New York",
569316487447621632,positive,1.0,,,Southwest,,WOOKesq,,0,@SouthwestAir I wanted to thank the great efforts of Jamie McKinnie in BUF she is a true pro! during major delays she was owning it! #raise,,2015-02-21 18:03:22 -0800,catch me if you can,Eastern Time (US & Canada)
569659173044129792,negative,1.0,Late Flight,0.6318,American,,WishUpon_26,,0,@AmericanAir I have been waiting at this airport since 11 am and have to wait until 8:30 tomorrow and cannot get any sort of help!,,2015-02-22 16:45:05 -0800,KY,Eastern Time (US & Canada)
568807231396802560,neutral,1.0,,,United,,jbone3353,,0,@united done,,2015-02-20 08:19:46 -0800,,Pacific Time (US & Canada)
569255493610442752,negative,1.0,Customer Service Issue,0.355,Southwest,,VenessaFaith,,0,@SouthwestAir can you please DM me who I can speak with regarding my receipts and who I can email a presidential level complaint,,2015-02-21 14:01:00 -0800,"Rochester, NY",Atlantic Time (Canada)
568826215089475584,negative,1.0,Customer Service Issue,1.0,United,,dlm_3,,1,@united that may be true however after 4 weeks matter is still unresolved and I can not get through to a supervisor or manager to help,,2015-02-20 09:35:12 -0800,Global,Eastern Time (US & Canada)
570244711388065793,negative,1.0,Customer Service Issue,0.6669,United,,tuckerI84,,0,@united how do I get my account number if your website says email is unavailable?,,2015-02-24 07:31:48 -0800,NYC,
569734821091487744,negative,1.0,Customer Service Issue,1.0,US Airways,,lminboston,,0,@USAirways  ok my 4th try today....giving up at 12.45am after 138 minute hold time. #terrible http://t.co/Ps9Q9RPSiL,,2015-02-22 21:45:41 -0800,,
568210186755813376,positive,0.6332,,0.0,Delta,,pir2h,,0,@JetBlue good luck. Thanks.,,2015-02-18 16:47:20 -0800,,
569526458529349632,negative,1.0,Flight Attendant Complaints,1.0,Delta,,calvinsavanna,,0,"@JetBlue here's part: was at bag drop inserted my JetBlue cc, didn't print pass. Agent standing in front of me refused to print my pass",,2015-02-22 07:57:43 -0800,"Naples, FL, Boston, MA",
569943774253621248,negative,1.0,Bad Flight,0.684,US Airways,,ac_choplick,,0,@USAirways Seat 8D on Flight 545 last night is the worst seat I've ever been in.  No leg room! #dividendsmember http://t.co/NUhpLNXRIq,,2015-02-23 11:35:59 -0800,,Hawaii
569534372954681344,negative,1.0,Cancelled Flight,1.0,US Airways,,beachylinda,,0,"@USAirways first flight Cancelled Flightled, connecting flight delayed so will completely miss next connection no response on hold 2 hrs HELP me",,2015-02-22 08:29:10 -0800,,
568468724048646145,negative,1.0,Late Flight,0.6854,United,,Brennej,,0,@united - why am I sitting on this plane for an hour after scheduled takeoff without a cloud in the sky? #keepusguessing #isthisyourfirsttry,,2015-02-19 09:54:40 -0800,,
567731246462033920,negative,1.0,Customer Service Issue,1.0,Southwest,,elliemybellie,,0,@SouthwestAir injured at check in yesterday. U told me to go to dr. on hold with SWA for over hour trying to talk with someone. suggestions?,,2015-02-17 09:04:11 -0800,,
570241050079420417,neutral,1.0,,,American,,petchmo,,0,"@AmericanAir Not here yet, but I plan on it. If you could have them fly low and slow right in front of me, that would be great. ;-)",,2015-02-24 07:17:15 -0800,Chicago,Central Time (US & Canada)
567829051559186432,neutral,0.3542,,0.0,Virgin America,,JAYXXX1,,0,@VirginAmerica YES FYI  MY BFF,,2015-02-17 15:32:50 -0800,,
570032949992800256,negative,1.0,Lost Luggage,1.0,Southwest,,HDsportsguy,,0,"@SouthwestAir when I called I was told my bag had made it to PHL, but still has not been delivered or any call from the delivery service",,2015-02-23 17:30:20 -0800,,
568180868126150656,positive,0.6970000000000001,,,Southwest,,3b80af5c98854be,,0,@SouthwestAir @Imaginedragons @beatsmusic I'd love to hear them live at @VelourLive @velourlive this saturday! #destinationdragons,,2015-02-18 14:50:49 -0800,,
569995418370646016,negative,1.0,Bad Flight,0.3674,Southwest,,momfluential,,0,@SouthwestAir my question is this: what's up with the crazy boarding procedure? Does the confusion prevent fistfights over the good seats?,,2015-02-23 15:01:12 -0800,Southern California,Pacific Time (US & Canada)
569666686086819840,negative,1.0,Can't Tell,0.6594,United,,mckakia,,0,@united:  thanks for the miserable trip GNV&lt;&lt;&lt;FSD on 2.19-2.21.,,2015-02-22 17:14:56 -0800,,
568587821264609280,negative,1.0,Late Flight,0.6768,Southwest,,kgLate Flightshow10,,0,"@SouthwestAir now we have to wait, and wait to get it straight. I fly you for personal and business. But now, not so sure. #BeBetter",,2015-02-19 17:47:55 -0800,'Zona,
569987511830904832,positive,1.0,,,US Airways,,Taryn_Sunstrom,,0,@USAirways IT HAS BEEN FOUND THANK YOU,,2015-02-23 14:29:47 -0800,The Shire,Atlantic Time (Canada)
